STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT19,WT19_ATTRIBUTES,WT22,WT22_ATTRIBUTES
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/15/2016,3.8,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,65,",,W",42,",,W",,,60,",,W",60,",,W",13,",,W",19,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/16/2016,4.92,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,68,",,W",43,",,W",,,50,",,W",40,",,W",16.1,",,W",19.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/17/2016,2.91,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,75,",,W",44,",,W",,,180,",,W",160,",,W",8.9,",,W",15,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/18/2016,3.8,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,82,",,W",51,",,W",,,170,",,W",170,",,W",14.1,",,W",21.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/19/2016,7.61,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,73,",,W",55,",,W",,,350,",,W",340,",,W",16.1,",,W",28,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/20/2016,6.04,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,69,",,W",49,",,W",,,50,",,W",50,",,W",16.1,",,W",21,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/21/2016,5.59,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,73,",,W",49,",,W",,,260,",,W",150,",,W",14.1,",,W",21,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/22/2016,4.25,",,W",,,0,"T,,W,2400",0,",,W,",0,",,W,",,,79,",,W",62,",,W",,,170,",,W",240,",,W",10.1,",,W",18.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/23/2016,7.16,",,W",,,0.16,",,W,2400",0,",,W,",0,",,W,",,,71,",,W",54,",,W",,,30,",,W",10,",,W",16.1,",,W",25.1,",,W",1,",,W",,,,,,,,,1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/24/2016,5.82,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,68,",,W",47,",,W",,,30,",,W",40,",,W",15,",,W",25.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/25/2016,4.03,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,69,",,W",50,",,W",,,150,",,W",100,",,W",8.9,",,W",14.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/26/2016,7.16,",,W",,,0.24,",,W,2400",0,",,W,",0,",,W,",,,60,",,W",47,",,W",,,70,",,W",60,",,W",17,",,W",25.9,",,W",1,",,W",,,,,,,,,1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/27/2016,4.25,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,62,",,W",46,",,W",,,240,",,W",210,",,W",12.1,",,W",19.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/28/2016,4.7,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,59,",,W",48,",,W",,,50,",,W",60,",,W",13,",,W",18.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/29/2016,5.82,",,W",,,0.05,",,W,2400",0,",,W,",0,",,W,",,,58,",,W",45,",,W",,,60,",,W",90,",,W",14.1,",,W",19.9,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,4/30/2016,5.82,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,65,",,W",46,",,W",,,270,",,W",170,",,W",12.1,",,W",18.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/1/2016,4.92,",,W",,,0.16,",,W,2400",0,",,W,",0,",,W,",,,51,",,W",45,",,W",,,70,",,W",170,",,W",13,",,W",19.9,",,W",1,",,W",,,,,,,,,1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/2/2016,2.24,",,W",,,0.04,",,W,2400",0,",,W,",0,",,W,",,,60,",,W",45,",,W",,,60,",,W",300,",,W",8.9,",,W",12.1,",,W",1,",,W",,,,,,,,,1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/3/2016,6.04,",,W",,,0.61,",,W,2400",0,",,W,",0,",,W,",,,56,",,W",51,",,W",,,60,",,W",70,",,W",14.1,",,W",19,",,W",1,",,W",,,,,,,,,1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/4/2016,8.72,",,W",,,0.01,",,W,2400",0,",,W,",0,",,W,",,,52,",,W",48,",,W",,,60,",,W",60,",,W",17,",,W",23.9,",,W",1,",,W",,,,,,,,,1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/5/2016,8.28,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,57,",,W",46,",,W",,,60,",,W",40,",,W",15,",,W",23,",,W",1,",,W",,,,,,,,,1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/6/2016,7.83,",,W",,,0.54,",,W,2400",0,",,W,",0,",,W,",,,54,",,W",48,",,W",,,80,",,W",60,",,W",18.1,",,W",28,",,W",1,",,W",,,,,,,,,1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/7/2016,4.47,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,60,",,W",48,",,W",,,80,",,W",60,",,W",14.1,",,W",19,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/8/2016,4.7,",,W",,,0.16,",,W,2400",0,",,W,",0,",,W,",,,66,",,W",49,",,W",,,310,",,W",300,",,W",19.9,",,W",31.1,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/9/2016,5.14,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,72,",,W",52,",,W",,,260,",,W",270,",,W",18.1,",,W",30,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/10/2016,4.92,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,63,",,W",50,",,W",,,60,",,W",250,",,W",13,",,W",19.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/11/2016,2.46,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,76,",,W",50,",,W",,,250,",,W",250,",,W",10.1,",,W",17,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/12/2016,3.36,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,80,",,W",56,",,W",,,70,",,W",5,",,W",12.1,",,W",18.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/13/2016,,,,,0.25,",,W,2400",0,",,W,",0,",,W,",,,65,",,W",57,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/14/2016,,,,,0,",,W,2400",0,",,W,",0,",,W,",,,73,",,W",56,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/15/2016,,,,,0,",,W,2400",0,",,W,",0,",,W,",,,59,",,W",46,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/16/2016,,,,,0,",,W,2400",0,",,W,",0,",,W,",,,66,",,W",43,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/17/2016,3.8,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,64,",,W",52,",,W",,,99,",,W",,,6,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/18/2016,,,,,0,"T,,W,2400",0,",,W,",0,",,W,",,,68,",,W",52,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/19/2016,1.34,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,73,",,W",54,",,W",,,190,",,W",180,",,W",10.1,",,W",21,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/20/2016,4.47,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,76,",,W",53,",,W",,,50,",,W",250,",,W",12.1,",,W",16.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/21/2016,3.8,",,W",,,0.04,",,W,2400",0,",,W,",0,",,W,",,,66,",,W",54,",,W",,,150,",,W",150,",,W",12.1,",,W",19,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/22/2016,3.58,",,W",,,0.09,",,W,2400",0,",,W,",0,",,W,",,,70,",,W",52,",,W",,,60,",,W",50,",,W",10.1,",,W",14.1,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/23/2016,2.46,",,W",,,0.02,",,W,2400",0,",,W,",0,",,W,",,,78,",,W",56,",,W",,,180,",,W",170,",,W",8.9,",,W",16.1,",,W",,,,,,,,,,,1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/24/2016,2.01,",,W",,,0.18,",,W,2400",0,",,W,",0,",,W,",,,73,",,W",58,",,W",,,20,",,W",30,",,W",8.9,",,W",14.1,",,W",1,",,W",,,,,,,,,1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/25/2016,4.25,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,88,",,W",61,",,W",,,240,",,W",250,",,W",10.1,",,W",16.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/26/2016,3.58,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,90,",,W",69,",,W",,,180,",,W",190,",,W",10.1,",,W",17,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/27/2016,3.8,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,87,",,W",73,",,W",,,160,",,W",250,",,W",13,",,W",19.9,",,W",,,,,,,,,,,1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/28/2016,4.47,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,92,",,W",71,",,W",,,230,",,W",240,",,W",12.1,",,W",23,",,W",,,,,,,,,,,1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/29/2016,4.92,",,W",,,0,"T,,W,2400",0,",,W,",0,",,W,",,,87,",,W",70,",,W",,,170,",,W",170,",,W",13,",,W",23.9,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/30/2016,3.13,",,W",,,1.65,",,W,2400",0,",,W,",0,",,W,",,,82,",,W",68,",,W",,,240,",,W",330,",,W",12.1,",,W",30,",,W",1,",,W",,,,,,,,,1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,5/31/2016,3.13,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,85,",,W",71,",,W",,,70,",,W",210,",,W",12.1,",,W",19.9,",,W",1,",,W",,,,,,,,,1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/1/2016,6.04,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,83,",,W",66,",,W",,,60,",,W",60,",,W",13,",,W",17,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/2/2016,4.7,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,78,",,W",62,",,W",,,60,",,W",50,",,W",12.1,",,W",16.1,",,W",,,,,,,,,,,1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/3/2016,1.34,",,W",,,0.04,",,W,2400",0,",,W,",0,",,W,",,,70,",,W",63,",,W",,,90,",,W",140,",,W",8.1,",,W",10.1,",,W",1,",,W",,,,,,,,,1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/4/2016,2.46,",,W",,,0.4,",,W,2400",0,",,W,",0,",,W,",,,83,",,W",66,",,W",,,160,",,W",180,",,W",8.9,",,W",13,",,W",1,",,W",,,,,,,,,1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/5/2016,3.36,",,W",,,0.91,",,W,2400",0,",,W,",0,",,W,",,,71,",,W",65,",,W",,,280,",,W",270,",,W",18.1,",,W",38,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/6/2016,5.59,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,83,",,W",65,",,W",,,250,",,W",290,",,W",13,",,W",21.9,",,W",1,",,W",,,,,,,,,1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/7/2016,5.14,",,W",,,0,"T,,W,2400",0,",,W,",0,",,W,",,,85,",,W",64,",,W",,,310,",,W",300,",,W",17,",,W",30,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/8/2016,7.61,",,W",,,0.45,",,W,2400",0,",,W,",0,",,W,",,,67,",,W",52,",,W",,,290,",,W",280,",,W",17,",,W",28,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/9/2016,8.95,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,71,",,W",54,",,W",,,290,",,W",280,",,W",21,",,W",32,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/10/2016,5.37,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,77,",,W",57,",,W",,,300,",,W",310,",,W",14.1,",,W",23.9,",,W",,,,,,,,,,,1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/11/2016,3.36,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,88,",,W",59,",,W",,,270,",,W",270,",,W",15,",,W",25.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/12/2016,8.05,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,83,",,W",62,",,W",,,290,",,W",290,",,W",21,",,W",36,",,W",,,,,,,,,,,1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/13/2016,7.38,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,74,",,W",57,",,W",,,280,",,W",320,",,W",14.1,",,W",27.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/14/2016,4.25,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,79,",,W",58,",,W",,,20,",,W",290,",,W",10.1,",,W",17,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/15/2016,2.46,",,W",,,0,",,W,2400",0,",,W,",0,",,W,",,,85,",,W",62,",,W",,,260,",,W",250,",,W",12.1,",,W",18.1,",,W",,,,,,,,,,,1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/16/2016,1.79,",,W",,,0.22,",,W,2400",0,",,W,2400",0,",,W,2400",,,74,",,W",65,",,W",,,150,",,W",20,",,W",8.1,",,W",16.1,",,W",1,",,W",,,,,,,,,1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/17/2016,4.7,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,78,",,W",63,",,W",,,70,",,W",180,",,W",13,",,W",19,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/18/2016,2.68,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,87,",,W",61,",,W",,,160,",,W",160,",,W",8.9,",,W",16.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/19/2016,2.91,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,88,",,W",66,",,W",,,170,",,W",170,",,W",12.1,",,W",19.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/20/2016,3.13,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,84,",,W",64,",,W",,,160,",,W",170,",,W",12.1,",,W",17,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/21/2016,4.92,",,W",,,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",,,87,",,W",72,",,W",,,300,",,W",300,",,W",15,",,W",27.1,",,W",,,,,,,,,,,1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/22/2016,4.03,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,86,",,W",68,",,W",,,290,",,W",270,",,W",17,",,W",25.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/23/2016,2.01,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,83,",,W",69,",,W",,,70,",,W",60,",,W",8.1,",,W",12.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/24/2016,6.26,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,84,",,W",67,",,W",,,60,",,W",40,",,W",15,",,W",21.9,",,W",,,,,,,,,,,1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/25/2016,3.58,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,86,",,W",64,",,W",,,170,",,W",160,",,W",8.9,",,W",15,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/26/2016,2.46,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,87,",,W",67,",,W",,,160,",,W",170,",,W",10.1,",,W",17,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/27/2016,4.92,",,W",,,0.45,",,W,2400",0,",,W,2400",0,",,W,2400",,,83,",,W",67,",,W",,,160,",,W",190,",,W",12.1,",,W",21.9,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/28/2016,3.58,",,W",,,0.12,",,W,2400",0,",,W,2400",0,",,W,2400",,,76,",,W",68,",,W",,,160,",,W",170,",,W",12.1,",,W",17,",,W",1,",,W",,,,,,,,,1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/29/2016,2.24,",,W",,,0.01,",,W,2400",0,",,W,2400",0,",,W,2400",,,83,",,W",67,",,W",,,270,",,W",250,",,W",10.1,",,W",17,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,6/30/2016,2.91,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,85,",,W",67,",,W",,,160,",,W",250,",,W",8.1,",,W",15,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,7/1/2016,3.36,",,W",,,0.83,",,W,2400",0,",,W,2400",0,",,W,2400",,,79,",,W",66,",,W",,,170,",,W",160,",,W",13,",,W",21.9,",,W",1,",,W",,,,,,,,,1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,7/2/2016,5.37,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,76,",,W",63,",,W",,,310,",,W",290,",,W",13,",,W",23.9,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,7/3/2016,3.13,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,78,",,W",64,",,W",,,250,",,W",270,",,W",8.9,",,W",16.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,7/4/2016,3.13,",,W",,,0.49,",,W,2400",0,",,W,2400",0,",,W,2400",,,84,",,W",66,",,W",,,260,",,W",250,",,W",12.1,",,W",21,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,7/5/2016,2.91,",,W",,,0.66,",,W,2400",0,",,W,2400",0,",,W,2400",,,86,",,W",69,",,W",,,280,",,W",280,",,W",12.1,",,W",16.1,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,7/6/2016,2.46,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,91,",,W",75,",,W",,,170,",,W",180,",,W",8.1,",,W",16.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,7/7/2016,2.01,",,W",,,0.04,",,W,2400",0,",,W,2400",0,",,W,2400",,,89,",,W",77,",,W",,,260,",,W",170,",,W",8.9,",,W",18.1,",,W",1,",,W",,,,,,,,,1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,7/8/2016,5.37,",,W",,,0.08,",,W,2400",0,",,W,2400",0,",,W,2400",,,86,",,W",67,",,W",,,60,",,W",60,",,W",13,",,W",18.1,",,W",1,",,W",,,,,,,,,1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,7/9/2016,4.03,",,W",,,0.53,",,W,2400",0,",,W,2400",0,",,W,2400",,,72,",,W",65,",,W",,,150,",,W",140,",,W",10.1,",,W",16.1,",,W",1,",,W",,,,,,,,,1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,7/10/2016,4.25,",,W",,,0,"T,,W,2400",0,",,W,2400",0,",,W,2400",,,80,",,W",66,",,W",,,290,",,W",290,",,W",12.1,",,W",21.9,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,7/11/2016,3.36,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,81,",,W",65,",,W",,,60,",,W",50,",,W",10.1,",,W",15,",,W",,,,,,,,,,,,,,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,7/12/2016,4.25,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,82,",,W",68,",,W",,,170,",,W",170,",,W",13,",,W",19,",,W",,,,,,,,,,,,,,,,,,,,,,,,
